Terapia,Grupo,Probabilidad,Umbral
TDF_FTC_EVG_c,INSTI,0.0533,82464200.73333333
TDF_FTC_RPV,NNRTI,0.0244,82464200.73333333
TDF_FTC__ATV_r,PI,0.02036666666666667,82464200.73333333
TDF_FTC__DOR,NNRTI,0.006066666666666666,82464200.73333333
TDF_FTC__DRV_c,PI,0.004666666666666667,82464200.73333333
TDF_FTC__DRV_r,PI,0.017633333333333334,82464200.73333333
TDF_FTC__DTG,INSTI,0.0565,82464200.73333333
TDF_FTC__EFV,NNRTI,0.0313,82464200.73333333
TDF_FTC__LPV_r,PI,0.016866666666666665,82464200.73333333
TDF_FTC__NVP,NNRTI,0.030666666666666665,82464200.73333333
TDF_FTC__RAL,INSTI,0.03936666666666667,82464200.73333333
TDF_FTC__RPV,NNRTI,0.010733333333333333,82464200.73333333
3TC_ABC__DRV_c,PI,0.006866666666666667,83261282.51818183
3TC_ABC__DRV_r,PI,0.0265,83261282.51818183
3TC__DRV_c,PI,0.0072,83261282.51818183
3TC__DRV_r,PI,0.028066666666666667,83261282.51818183
3TC__DTG,INSTI,0.07513333333333333,83261282.51818183
3TC__FTC__DRV_c,PI,0.004366666666666666,83261282.51818183
3TC__FTC__DRV_r,PI,0.0118,83261282.51818183
ABC_3TC_DTG,INSTI,0.07133333333333333,83261282.51818183
ABC_3TC__ATV_r,PI,0.0306,83261282.51818183
ABC_3TC__DRV_r,PI,0.0263,83261282.51818183
ABC_3TC__DTG,INSTI,0.07503333333333333,83261282.51818183
ABC_3TC__EFV,NNRTI,0.0328,83261282.51818183
ABC_3TC__LPV_r,PI,0.0193,83261282.51818183
ABC_3TC__NVP,NNRTI,0.04136666666666667,83261282.51818183
ABC_3TC__RAL,INSTI,0.06163333333333333,83261282.51818183
AZT_3TC_NVP,NNRTI,0.04006666666666667,83261282.51818183
AZT_3TC__ATV_r,PI,0.028166666666666666,83261282.51818183
AZT_3TC__LPV_r,PI,0.021866666666666666,83261282.51818183
AZT_3TC__NVP,NNRTI,0.04153333333333333,83261282.51818183
DRV_c,PI,0.009133333333333334,83261282.51818183
DTG_3TC,INSTI,0.0027,83261282.51818183
TAF_FTC_BIC,INSTI,0.0012,83261282.51818183
TAF_FTC_EVG_c,INSTI,0.0009333333333333333,83261282.51818183
TAF_FTC_RPV,NNRTI,6.666666666666667e-05,83261282.51818183
TAF_FTC__DOR,NNRTI,0.0004,83261282.51818183
TAF_FTC__DRV_c,PI,0.0013333333333333333,83261282.51818183
TAF_FTC__DRV_r,PI,0.0035666666666666668,83261282.51818183
TAF_FTC__DTG,INSTI,0.009666666666666667,83261282.51818183
TAF_FTC__RAL,INSTI,0.005433333333333333,83261282.51818183
TAF_FTC__RPV,NNRTI,0.0010666666666666667,83261282.51818183
TAF__DRV_c,PI,0.0028,83261282.51818183
TDF_FTC_EVG_c,INSTI,0.0533,83261282.51818183
TDF_FTC_RPV,NNRTI,0.024366666666666665,83261282.51818183
TDF_FTC__ATV_r,PI,0.02033333333333333,83261282.51818183
TDF_FTC__DOR,NNRTI,0.0061333333333333335,83261282.51818183
TDF_FTC__DRV_c,PI,0.004633333333333333,83261282.51818183
TDF_FTC__DRV_r,PI,0.017566666666666668,83261282.51818183
TDF_FTC__DTG,INSTI,0.056466666666666665,83261282.51818183
TDF_FTC__EFV,NNRTI,0.031166666666666665,83261282.51818183
TDF_FTC__LPV_r,PI,0.016866666666666665,83261282.51818183
TDF_FTC__NVP,NNRTI,0.0306,83261282.51818183
TDF_FTC__RAL,INSTI,0.039466666666666664,83261282.51818183
TDF_FTC__RPV,NNRTI,0.010933333333333333,83261282.51818183
3TC_ABC__DRV_c,PI,0.0069,84058364.30303031
3TC_ABC__DRV_r,PI,0.026466666666666666,84058364.30303031
3TC__DRV_c,PI,0.007233333333333333,84058364.30303031
3TC__DRV_r,PI,0.028,84058364.30303031
3TC__DTG,INSTI,0.0754,84058364.30303031
3TC__FTC__DRV_c,PI,0.004366666666666666,84058364.30303031
3TC__FTC__DRV_r,PI,0.011866666666666666,84058364.30303031
ABC_3TC_DTG,INSTI,0.07126666666666667,84058364.30303031
ABC_3TC__ATV_r,PI,0.030533333333333332,84058364.30303031
ABC_3TC__DRV_r,PI,0.0263,84058364.30303031
ABC_3TC__DTG,INSTI,0.07486666666666666,84058364.30303031
ABC_3TC__EFV,NNRTI,0.0327,84058364.30303031
ABC_3TC__LPV_r,PI,0.019233333333333335,84058364.30303031
ABC_3TC__NVP,NNRTI,0.04123333333333333,84058364.30303031
ABC_3TC__RAL,INSTI,0.0616,84058364.30303031
AZT_3TC_NVP,NNRTI,0.039966666666666664,84058364.30303031
AZT_3TC__ATV_r,PI,0.028066666666666667,84058364.30303031
AZT_3TC__LPV_r,PI,0.021833333333333333,84058364.30303031
AZT_3TC__NVP,NNRTI,0.04133333333333333,84058364.30303031
DRV_c,PI,0.009133333333333334,84058364.30303031
DTG_3TC,INSTI,0.0029333333333333334,84058364.30303031
TAF_FTC_BIC,INSTI,0.0012333333333333332,84058364.30303031
TAF_FTC_EVG_c,INSTI,0.0011333333333333334,84058364.30303031
TAF_FTC_RPV,NNRTI,0.0001,84058364.30303031
TAF_FTC__DOR,NNRTI,0.0004,84058364.30303031
TAF_FTC__DRV_c,PI,0.0013333333333333333,84058364.30303031
TAF_FTC__DRV_r,PI,0.0036333333333333335,84058364.30303031
TAF_FTC__DTG,INSTI,0.009933333333333334,84058364.30303031
TAF_FTC__RAL,INSTI,0.005566666666666667,84058364.30303031
TAF_FTC__RPV,NNRTI,0.0012333333333333332,84058364.30303031
TAF__DRV_c,PI,0.0028666666666666667,84058364.30303031
TDF_FTC_EVG_c,INSTI,0.05316666666666667,84058364.30303031
TDF_FTC_RPV,NNRTI,0.0243,84058364.30303031
TDF_FTC__ATV_r,PI,0.020266666666666665,84058364.30303031
TDF_FTC__DOR,NNRTI,0.006166666666666667,84058364.30303031
TDF_FTC__DRV_c,PI,0.004633333333333333,84058364.30303031
TDF_FTC__DRV_r,PI,0.017533333333333335,84058364.30303031
TDF_FTC__DTG,INSTI,0.05636666666666667,84058364.30303031
TDF_FTC__EFV,NNRTI,0.031166666666666665,84058364.30303031
TDF_FTC__LPV_r,PI,0.0168,84058364.30303031
TDF_FTC__NVP,NNRTI,0.030566666666666666,84058364.30303031
TDF_FTC__RAL,INSTI,0.039466666666666664,84058364.30303031
TDF_FTC__RPV,NNRTI,0.010966666666666666,84058364.30303031
3TC_ABC__DRV_c,PI,0.006866666666666667,84855446.0878788
3TC_ABC__DRV_r,PI,0.026366666666666667,84855446.0878788
3TC__DRV_c,PI,0.007233333333333333,84855446.0878788
3TC__DRV_r,PI,0.027933333333333334,84855446.0878788
3TC__DTG,INSTI,0.07526666666666666,84855446.0878788
3TC__FTC__DRV_c,PI,0.004366666666666666,84855446.0878788
3TC__FTC__DRV_r,PI,0.0119,84855446.0878788
ABC_3TC_DTG,INSTI,0.07113333333333334,84855446.0878788
ABC_3TC__ATV_r,PI,0.030466666666666666,84855446.0878788
ABC_3TC__DRV_r,PI,0.026166666666666668,84855446.0878788
ABC_3TC__DTG,INSTI,0.07493333333333334,84855446.0878788
ABC_3TC__EFV,NNRTI,0.03253333333333333,84855446.0878788
ABC_3TC__LPV_r,PI,0.019233333333333335,84855446.0878788
ABC_3TC__NVP,NNRTI,0.041133333333333334,84855446.0878788
ABC_3TC__RAL,INSTI,0.0617,84855446.0878788
AZT_3TC_NVP,NNRTI,0.039933333333333335,84855446.0878788
AZT_3TC__ATV_r,PI,0.028033333333333334,84855446.0878788
AZT_3TC__LPV_r,PI,0.021766666666666667,84855446.0878788
AZT_3TC__NVP,NNRTI,0.04126666666666667,84855446.0878788
DRV_c,PI,0.009066666666666667,84855446.0878788
DTG_3TC,INSTI,0.0029666666666666665,84855446.0878788
TAF_FTC_BIC,INSTI,0.0013666666666666666,84855446.0878788
TAF_FTC_EVG_c,INSTI,0.0012,84855446.0878788
TAF_FTC_RPV,NNRTI,0.0001,84855446.0878788
TAF_FTC__DOR,NNRTI,0.0004333333333333333,84855446.0878788
TAF_FTC__DRV_c,PI,0.0013333333333333333,84855446.0878788
TAF_FTC__DRV_r,PI,0.003766666666666667,84855446.0878788
TAF_FTC__DTG,INSTI,0.010066666666666666,84855446.0878788
TAF_FTC__RAL,INSTI,0.005833333333333334,84855446.0878788
TAF_FTC__RPV,NNRTI,0.0012666666666666666,84855446.0878788
TAF__DRV_c,PI,0.0029666666666666665,84855446.0878788
TDF_FTC_EVG_c,INSTI,0.053033333333333335,84855446.0878788
TDF_FTC_RPV,NNRTI,0.024266666666666666,84855446.0878788
TDF_FTC__ATV_r,PI,0.020233333333333332,84855446.0878788
TDF_FTC__DOR,NNRTI,0.0064333333333333334,84855446.0878788
TDF_FTC__DRV_c,PI,0.004633333333333333,84855446.0878788
TDF_FTC__DRV_r,PI,0.0175,84855446.0878788
TDF_FTC__DTG,INSTI,0.05633333333333333,84855446.0878788
TDF_FTC__EFV,NNRTI,0.031133333333333332,84855446.0878788
TDF_FTC__LPV_r,PI,0.016766666666666666,84855446.0878788
TDF_FTC__NVP,NNRTI,0.0305,84855446.0878788
TDF_FTC__RAL,INSTI,0.03956666666666667,84855446.0878788
TDF_FTC__RPV,NNRTI,0.011066666666666667,84855446.0878788
3TC_ABC__DRV_c,PI,0.006866666666666667,85652527.87272727
3TC_ABC__DRV_r,PI,0.026266666666666667,85652527.87272727
3TC__DRV_c,PI,0.007233333333333333,85652527.87272727
3TC__DRV_r,PI,0.0279,85652527.87272727
3TC__DTG,INSTI,0.07533333333333334,85652527.87272727
3TC__FTC__DRV_c,PI,0.004366666666666666,85652527.87272727
3TC__FTC__DRV_r,PI,0.0119,85652527.87272727
ABC_3TC_DTG,INSTI,0.0711,85652527.87272727
ABC_3TC__ATV_r,PI,0.030433333333333333,85652527.87272727
ABC_3TC__DRV_r,PI,0.026066666666666665,85652527.87272727
ABC_3TC__DTG,INSTI,0.0749,85652527.87272727
ABC_3TC__EFV,NNRTI,0.032466666666666665,85652527.87272727
ABC_3TC__LPV_r,PI,0.0192,85652527.87272727
ABC_3TC__NVP,NNRTI,0.041,85652527.87272727
ABC_3TC__RAL,INSTI,0.06186666666666667,85652527.87272727
AZT_3TC_NVP,NNRTI,0.0398,85652527.87272727
AZT_3TC__ATV_r,PI,0.027933333333333334,85652527.87272727
AZT_3TC__LPV_r,PI,0.0216,85652527.87272727
AZT_3TC__NVP,NNRTI,0.04123333333333333,85652527.87272727
DRV_c,PI,0.009033333333333334,85652527.87272727
DTG_3TC,INSTI,0.0030666666666666668,85652527.87272727
TAF_FTC_BIC,INSTI,0.0015,85652527.87272727
TAF_FTC_EVG_c,INSTI,0.0013,85652527.87272727
TAF_FTC_RPV,NNRTI,0.0001,85652527.87272727
TAF_FTC__DOR,NNRTI,0.0004333333333333333,85652527.87272727
TAF_FTC__DRV_c,PI,0.0013333333333333333,85652527.87272727
TAF_FTC__DRV_r,PI,0.0038,85652527.87272727
TAF_FTC__DTG,INSTI,0.010266666666666667,85652527.87272727
TAF_FTC__RAL,INSTI,0.0061333333333333335,85652527.87272727
TAF_FTC__RPV,NNRTI,0.0013,85652527.87272727
TAF__DRV_c,PI,0.003,85652527.87272727
TDF_FTC_EVG_c,INSTI,0.053,85652527.87272727
TDF_FTC_RPV,NNRTI,0.024233333333333332,85652527.87272727
TDF_FTC__ATV_r,PI,0.0202,85652527.87272727
TDF_FTC__DOR,NNRTI,0.006466666666666667,85652527.87272727
TDF_FTC__DRV_c,PI,0.004633333333333333,85652527.87272727
TDF_FTC__DRV_r,PI,0.0175,85652527.87272727
TDF_FTC__DTG,INSTI,0.05633333333333333,85652527.87272727
TDF_FTC__EFV,NNRTI,0.031133333333333332,85652527.87272727
TDF_FTC__LPV_r,PI,0.016766666666666666,85652527.87272727
TDF_FTC__NVP,NNRTI,0.0304,85652527.87272727
TDF_FTC__RAL,INSTI,0.03956666666666667,85652527.87272727
TDF_FTC__RPV,NNRTI,0.0111,85652527.87272727
3TC_ABC__DRV_c,PI,0.006866666666666667,86449609.65757576
3TC_ABC__DRV_r,PI,0.026266666666666667,86449609.65757576
3TC__DRV_c,PI,0.007233333333333333,86449609.65757576
3TC__DRV_r,PI,0.0278,86449609.65757576
3TC__DTG,INSTI,0.07533333333333334,86449609.65757576
3TC__FTC__DRV_c,PI,0.004366666666666666,86449609.65757576
3TC__FTC__DRV_r,PI,0.0119,86449609.65757576
ABC_3TC_DTG,INSTI,0.07113333333333334,86449609.65757576
ABC_3TC__ATV_r,PI,0.030333333333333334,86449609.65757576
ABC_3TC__DRV_r,PI,0.026033333333333332,86449609.65757576
ABC_3TC__DTG,INSTI,0.0749,86449609.65757576
ABC_3TC__EFV,NNRTI,0.03236666666666667,86449609.65757576
ABC_3TC__LPV_r,PI,0.0192,86449609.65757576
ABC_3TC__NVP,NNRTI,0.040933333333333335,86449609.65757576
ABC_3TC__RAL,INSTI,0.062066666666666666,86449609.65757576
AZT_3TC_NVP,NNRTI,0.039766666666666665,86449609.65757576
AZT_3TC__ATV_r,PI,0.027866666666666668,86449609.65757576
AZT_3TC__LPV_r,PI,0.021533333333333335,86449609.65757576
AZT_3TC__NVP,NNRTI,0.0411,86449609.65757576
DRV_c,PI,0.009033333333333334,86449609.65757576
DTG_3TC,INSTI,0.0032333333333333333,86449609.65757576
TAF_FTC_BIC,INSTI,0.0015333333333333334,86449609.65757576
TAF_FTC_EVG_c,INSTI,0.0013666666666666666,86449609.65757576
TAF_FTC_RPV,NNRTI,0.0001,86449609.65757576
TAF_FTC__DOR,NNRTI,0.00046666666666666666,86449609.65757576
TAF_FTC__DRV_c,PI,0.0013333333333333333,86449609.65757576
TAF_FTC__DRV_r,PI,0.003833333333333333,86449609.65757576
TAF_FTC__DTG,INSTI,0.010466666666666668,86449609.65757576
TAF_FTC__RAL,INSTI,0.006233333333333333,86449609.65757576
TAF_FTC__RPV,NNRTI,0.0014,86449609.65757576
TAF__DRV_c,PI,0.003,86449609.65757576
TDF_FTC_EVG_c,INSTI,0.052866666666666666,86449609.65757576
TDF_FTC_RPV,NNRTI,0.024166666666666666,86449609.65757576
TDF_FTC__ATV_r,PI,0.020166666666666666,86449609.65757576
TDF_FTC__DOR,NNRTI,0.006466666666666667,86449609.65757576
TDF_FTC__DRV_c,PI,0.0046,86449609.65757576
TDF_FTC__DRV_r,PI,0.017533333333333335,86449609.65757576
TDF_FTC__DTG,INSTI,0.05636666666666667,86449609.65757576
TDF_FTC__EFV,NNRTI,0.031133333333333332,86449609.65757576
TDF_FTC__LPV_r,PI,0.016766666666666666,86449609.65757576
TDF_FTC__NVP,NNRTI,0.0303,86449609.65757576
TDF_FTC__RAL,INSTI,0.0396,86449609.65757576
TDF_FTC__RPV,NNRTI,0.0111,86449609.65757576
3TC_ABC__DRV_c,PI,0.006866666666666667,87246691.44242425
3TC_ABC__DRV_r,PI,0.026266666666666667,87246691.44242425
3TC__DRV_c,PI,0.007233333333333333,87246691.44242425
3TC__DRV_r,PI,0.027733333333333332,87246691.44242425
3TC__DTG,INSTI,0.0753,87246691.44242425
3TC__FTC__DRV_c,PI,0.004366666666666666,87246691.44242425
3TC__FTC__DRV_r,PI,0.011866666666666666,87246691.44242425
ABC_3TC_DTG,INSTI,0.07113333333333334,87246691.44242425
ABC_3TC__ATV_r,PI,0.030333333333333334,87246691.44242425
ABC_3TC__DRV_r,PI,0.026,87246691.44242425
ABC_3TC__DTG,INSTI,0.0749,87246691.44242425
ABC_3TC__EFV,NNRTI,0.0323,87246691.44242425
ABC_3TC__LPV_r,PI,0.0192,87246691.44242425
ABC_3TC__NVP,NNRTI,0.04083333333333333,87246691.44242425
ABC_3TC__RAL,INSTI,0.0621,87246691.44242425
AZT_3TC_NVP,NNRTI,0.039733333333333336,87246691.44242425
AZT_3TC__ATV_r,PI,0.027833333333333335,87246691.44242425
AZT_3TC__LPV_r,PI,0.0215,87246691.44242425
AZT_3TC__NVP,NNRTI,0.04106666666666667,87246691.44242425
DRV_c,PI,0.009033333333333334,87246691.44242425
DTG_3TC,INSTI,0.0033666666666666667,87246691.44242425
TAF_FTC_BIC,INSTI,0.0016333333333333334,87246691.44242425
TAF_FTC_EVG_c,INSTI,0.0014666666666666667,87246691.44242425
TAF_FTC_RPV,NNRTI,0.0001,87246691.44242425
TAF_FTC__DOR,NNRTI,0.0005,87246691.44242425
TAF_FTC__DRV_c,PI,0.0014,87246691.44242425
TAF_FTC__DRV_r,PI,0.004,87246691.44242425
TAF_FTC__DTG,INSTI,0.010566666666666667,87246691.44242425
TAF_FTC__RAL,INSTI,0.0064,87246691.44242425
TAF_FTC__RPV,NNRTI,0.0014,87246691.44242425
TAF__DRV_c,PI,0.003,87246691.44242425
TDF_FTC_EVG_c,INSTI,0.052866666666666666,87246691.44242425
TDF_FTC_RPV,NNRTI,0.024,87246691.44242425
TDF_FTC__ATV_r,PI,0.0201,87246691.44242425
TDF_FTC__DOR,NNRTI,0.006533333333333334,87246691.44242425
TDF_FTC__DRV_c,PI,0.0046,87246691.44242425
TDF_FTC__DRV_r,PI,0.0175,87246691.44242425
TDF_FTC__DTG,INSTI,0.056266666666666666,87246691.44242425
TDF_FTC__EFV,NNRTI,0.031033333333333333,87246691.44242425
TDF_FTC__LPV_r,PI,0.016766666666666666,87246691.44242425
TDF_FTC__NVP,NNRTI,0.030233333333333334,87246691.44242425
TDF_FTC__RAL,INSTI,0.03966666666666667,87246691.44242425
TDF_FTC__RPV,NNRTI,0.011066666666666667,87246691.44242425
3TC_ABC__DRV_c,PI,0.006866666666666667,88043773.22727273
3TC_ABC__DRV_r,PI,0.026266666666666667,88043773.22727273
3TC__DRV_c,PI,0.007233333333333333,88043773.22727273
3TC__DRV_r,PI,0.0277,88043773.22727273
3TC__DTG,INSTI,0.07533333333333334,88043773.22727273
3TC__FTC__DRV_c,PI,0.004366666666666666,88043773.22727273
3TC__FTC__DRV_r,PI,0.011866666666666666,88043773.22727273
ABC_3TC_DTG,INSTI,0.07113333333333334,88043773.22727273
ABC_3TC__ATV_r,PI,0.0303,88043773.22727273
ABC_3TC__DRV_r,PI,0.025933333333333333,88043773.22727273
ABC_3TC__DTG,INSTI,0.07483333333333334,88043773.22727273
ABC_3TC__EFV,NNRTI,0.0321,88043773.22727273
ABC_3TC__LPV_r,PI,0.0192,88043773.22727273
ABC_3TC__NVP,NNRTI,0.040766666666666666,88043773.22727273
ABC_3TC__RAL,INSTI,0.06216666666666667,88043773.22727273
AZT_3TC_NVP,NNRTI,0.03966666666666667,88043773.22727273
AZT_3TC__ATV_r,PI,0.027766666666666665,88043773.22727273
AZT_3TC__LPV_r,PI,0.0214,88043773.22727273
AZT_3TC__NVP,NNRTI,0.040933333333333335,88043773.22727273
DRV_c,PI,0.009033333333333334,88043773.22727273
DTG_3TC,INSTI,0.0036333333333333335,88043773.22727273
TAF_FTC_BIC,INSTI,0.0016333333333333334,88043773.22727273
TAF_FTC_EVG_c,INSTI,0.0015333333333333334,88043773.22727273
TAF_FTC_RPV,NNRTI,0.0001,88043773.22727273
TAF_FTC__DOR,NNRTI,0.0005333333333333334,88043773.22727273
TAF_FTC__DRV_c,PI,0.0014333333333333333,88043773.22727273
TAF_FTC__DRV_r,PI,0.004,88043773.22727273
TAF_FTC__DTG,INSTI,0.010833333333333334,88043773.22727273
TAF_FTC__RAL,INSTI,0.006533333333333334,88043773.22727273
TAF_FTC__RPV,NNRTI,0.0015,88043773.22727273
TAF__DRV_c,PI,0.003,88043773.22727273
TDF_FTC_EVG_c,INSTI,0.0529,88043773.22727273
TDF_FTC_RPV,NNRTI,0.023966666666666667,88043773.22727273
TDF_FTC__ATV_r,PI,0.0201,88043773.22727273
TDF_FTC__DOR,NNRTI,0.0066,88043773.22727273
TDF_FTC__DRV_c,PI,0.0046,88043773.22727273
TDF_FTC__DRV_r,PI,0.017433333333333332,88043773.22727273
TDF_FTC__DTG,INSTI,0.0563,88043773.22727273
TDF_FTC__EFV,NNRTI,0.030933333333333334,88043773.22727273
TDF_FTC__LPV_r,PI,0.0167,88043773.22727273
TDF_FTC__NVP,NNRTI,0.0301,88043773.22727273
TDF_FTC__RAL,INSTI,0.039733333333333336,88043773.22727273
TDF_FTC__RPV,NNRTI,0.0111,88043773.22727273
3TC_ABC__DRV_c,PI,0.006866666666666667,88840855.01212122
3TC_ABC__DRV_r,PI,0.026233333333333334,88840855.01212122
3TC__DRV_c,PI,0.0072,88840855.01212122
3TC__DRV_r,PI,0.027666666666666666,88840855.01212122
3TC__DTG,INSTI,0.07523333333333333,88840855.01212122
3TC__FTC__DRV_c,PI,0.004366666666666666,88840855.01212122
3TC__FTC__DRV_r,PI,0.0119,88840855.01212122
ABC_3TC_DTG,INSTI,0.07096666666666666,88840855.01212122
ABC_3TC__ATV_r,PI,0.0303,88840855.01212122
ABC_3TC__DRV_r,PI,0.025933333333333333,88840855.01212122
ABC_3TC__DTG,INSTI,0.07486666666666666,88840855.01212122
ABC_3TC__EFV,NNRTI,0.032,88840855.01212122
ABC_3TC__LPV_r,PI,0.019166666666666665,88840855.01212122
ABC_3TC__NVP,NNRTI,0.0407,88840855.01212122
ABC_3TC__RAL,INSTI,0.06213333333333333,88840855.01212122
AZT_3TC_NVP,NNRTI,0.03963333333333333,88840855.01212122
AZT_3TC__ATV_r,PI,0.027766666666666665,88840855.01212122
AZT_3TC__LPV_r,PI,0.021233333333333333,88840855.01212122
AZT_3TC__NVP,NNRTI,0.0408,88840855.01212122
DRV_c,PI,0.009033333333333334,88840855.01212122
DTG_3TC,INSTI,0.003766666666666667,88840855.01212122
TAF_FTC_BIC,INSTI,0.0017666666666666666,88840855.01212122
TAF_FTC_EVG_c,INSTI,0.0015333333333333334,88840855.01212122
TAF_FTC_RPV,NNRTI,0.0001,88840855.01212122
TAF_FTC__DOR,NNRTI,0.0005333333333333334,88840855.01212122
TAF_FTC__DRV_c,PI,0.0014333333333333333,88840855.01212122
TAF_FTC__DRV_r,PI,0.004033333333333333,88840855.01212122
TAF_FTC__DTG,INSTI,0.011233333333333333,88840855.01212122
TAF_FTC__RAL,INSTI,0.0067,88840855.01212122
TAF_FTC__RPV,NNRTI,0.0015,88840855.01212122
TAF__DRV_c,PI,0.003,88840855.01212122
TDF_FTC_EVG_c,INSTI,0.052833333333333336,88840855.01212122
TDF_FTC_RPV,NNRTI,0.023933333333333334,88840855.01212122
TDF_FTC__ATV_r,PI,0.020033333333333334,88840855.01212122
TDF_FTC__DOR,NNRTI,0.0068,88840855.01212122
TDF_FTC__DRV_c,PI,0.0046,88840855.01212122
TDF_FTC__DRV_r,PI,0.0174,88840855.01212122
TDF_FTC__DTG,INSTI,0.0563,88840855.01212122
TDF_FTC__EFV,NNRTI,0.030933333333333334,88840855.01212122
TDF_FTC__LPV_r,PI,0.016633333333333333,88840855.01212122
TDF_FTC__NVP,NNRTI,0.03,88840855.01212122
TDF_FTC__RAL,INSTI,0.039766666666666665,88840855.01212122
TDF_FTC__RPV,NNRTI,0.011233333333333333,88840855.01212122
3TC_ABC__DRV_c,PI,0.006866666666666667,89637936.7969697
3TC_ABC__DRV_r,PI,0.026266666666666667,89637936.7969697
3TC__DRV_c,PI,0.0072,89637936.7969697
3TC__DRV_r,PI,0.027633333333333333,89637936.7969697
3TC__DTG,INSTI,0.07523333333333333,89637936.7969697
3TC__FTC__DRV_c,PI,0.004366666666666666,89637936.7969697
3TC__FTC__DRV_r,PI,0.012,89637936.7969697
ABC_3TC_DTG,INSTI,0.07083333333333333,89637936.7969697
ABC_3TC__ATV_r,PI,0.030233333333333334,89637936.7969697
ABC_3TC__DRV_r,PI,0.0259,89637936.7969697
ABC_3TC__DTG,INSTI,0.07476666666666666,89637936.7969697
ABC_3TC__EFV,NNRTI,0.031966666666666664,89637936.7969697
ABC_3TC__LPV_r,PI,0.019166666666666665,89637936.7969697
ABC_3TC__NVP,NNRTI,0.0406,89637936.7969697
ABC_3TC__RAL,INSTI,0.0622,89637936.7969697
AZT_3TC_NVP,NNRTI,0.0395,89637936.7969697
AZT_3TC__ATV_r,PI,0.027633333333333333,89637936.7969697
AZT_3TC__LPV_r,PI,0.021166666666666667,89637936.7969697
AZT_3TC__NVP,NNRTI,0.040633333333333334,89637936.7969697
DRV_c,PI,0.009,89637936.7969697
DTG_3TC,INSTI,0.0039,89637936.7969697
TAF_FTC_BIC,INSTI,0.0018666666666666666,89637936.7969697
TAF_FTC_EVG_c,INSTI,0.0016,89637936.7969697
TAF_FTC_RPV,NNRTI,0.0001,89637936.7969697
TAF_FTC__DOR,NNRTI,0.0005333333333333334,89637936.7969697
TAF_FTC__DRV_c,PI,0.0014333333333333333,89637936.7969697
TAF_FTC__DRV_r,PI,0.004066666666666666,89637936.7969697
TAF_FTC__DTG,INSTI,0.011533333333333333,89637936.7969697
TAF_FTC__RAL,INSTI,0.006833333333333334,89637936.7969697
TAF_FTC__RPV,NNRTI,0.0016,89637936.7969697
TAF__DRV_c,PI,0.003,89637936.7969697
TDF_FTC_EVG_c,INSTI,0.052833333333333336,89637936.7969697
TDF_FTC_RPV,NNRTI,0.023966666666666667,89637936.7969697
TDF_FTC__ATV_r,PI,0.02,89637936.7969697
TDF_FTC__DOR,NNRTI,0.0069,89637936.7969697
TDF_FTC__DRV_c,PI,0.0046,89637936.7969697
TDF_FTC__DRV_r,PI,0.017333333333333333,89637936.7969697
TDF_FTC__DTG,INSTI,0.0564,89637936.7969697
TDF_FTC__EFV,NNRTI,0.030766666666666668,89637936.7969697
TDF_FTC__LPV_r,PI,0.016566666666666667,89637936.7969697
TDF_FTC__NVP,NNRTI,0.029966666666666666,89637936.7969697
TDF_FTC__RAL,INSTI,0.03983333333333333,89637936.7969697
TDF_FTC__RPV,NNRTI,0.011266666666666666,89637936.7969697
3TC_ABC__DRV_c,PI,0.006866666666666667,90435018.58181818
3TC_ABC__DRV_r,PI,0.026333333333333334,90435018.58181818
3TC__DRV_c,PI,0.0072,90435018.58181818
3TC__DRV_r,PI,0.027633333333333333,90435018.58181818
3TC__DTG,INSTI,0.07523333333333333,90435018.58181818
3TC__FTC__DRV_c,PI,0.004366666666666666,90435018.58181818
3TC__FTC__DRV_r,PI,0.012066666666666667,90435018.58181818
ABC_3TC_DTG,INSTI,0.07096666666666666,90435018.58181818
ABC_3TC__ATV_r,PI,0.0301,90435018.58181818
ABC_3TC__DRV_r,PI,0.025866666666666666,90435018.58181818
ABC_3TC__DTG,INSTI,0.07466666666666667,90435018.58181818
ABC_3TC__EFV,NNRTI,0.0319,90435018.58181818
ABC_3TC__LPV_r,PI,0.019033333333333333,90435018.58181818
ABC_3TC__NVP,NNRTI,0.040466666666666665,90435018.58181818
ABC_3TC__RAL,INSTI,0.062233333333333335,90435018.58181818
AZT_3TC_NVP,NNRTI,0.0394,90435018.58181818
AZT_3TC__ATV_r,PI,0.0276,90435018.58181818
AZT_3TC__LPV_r,PI,0.021133333333333334,90435018.58181818
AZT_3TC__NVP,NNRTI,0.0405,90435018.58181818
DRV_c,PI,0.009,90435018.58181818
DTG_3TC,INSTI,0.004033333333333333,90435018.58181818
TAF_FTC_BIC,INSTI,0.0019666666666666665,90435018.58181818
TAF_FTC_EVG_c,INSTI,0.0017333333333333333,90435018.58181818
TAF_FTC_RPV,NNRTI,0.0001,90435018.58181818
TAF_FTC__DOR,NNRTI,0.0005333333333333334,90435018.58181818
TAF_FTC__DRV_c,PI,0.0014333333333333333,90435018.58181818
TAF_FTC__DRV_r,PI,0.004166666666666667,90435018.58181818
TAF_FTC__DTG,INSTI,0.012066666666666667,90435018.58181818
TAF_FTC__RAL,INSTI,0.006933333333333333,90435018.58181818
TAF_FTC__RPV,NNRTI,0.0016333333333333334,90435018.58181818
